"","date","NUM_COLLISIONS","no_v","one_v","two_v","three_v","four_v","five_v","year","mo","da","rain_drizzle","snow_ice_pellets","hail","thunder","wdsp","visib","prcp","temp"
"263","2013-03-20",540,0,58,447,20,11,4,2013,3,20,0,0,0,0,17.9,10,0.35,36.5
"264","2013-03-21",508,1,45,427,32,2,1,2013,3,21,0,0,0,0,10.9,9.8,0,38.3
"265","2013-03-22",604,2,74,487,30,7,4,2013,3,22,1,1,0,0,13.6,6.8,0.23,34.3
"266","2013-03-23",488,0,53,404,23,7,1,2013,3,23,0,0,0,0,15.9,10,0.02,38.5
"267","2013-03-24",451,1,59,360,24,5,2,2013,3,24,0,0,0,0,10.4,10,0,39.1
"268","2013-03-25",498,2,62,407,21,5,1,2013,3,25,1,1,0,0,9.7,10,0,38.1
"269","2013-03-26",425,0,46,348,25,5,1,2013,3,26,1,1,0,0,15.5,9.7,0.05,39.8
"270","2013-03-27",441,0,52,360,22,5,2,2013,3,27,0,0,0,0,9.4,10,0.01,41.7
"271","2013-03-28",549,0,55,450,33,5,6,2013,3,28,1,0,0,0,12.5,9.9,0.02,42.5
"272","2013-03-29",520,2,48,428,34,4,4,2013,3,29,0,0,0,0,8.9,10,0.02,45.2
"273","2013-03-30",513,1,70,401,28,9,4,2013,3,30,0,0,0,0,7,10,0.02,44.5
"274","2013-03-31",426,0,43,335,39,5,4,2013,3,31,0,0,0,0,7.1,10,0,43
"275","2013-04-01",479,0,55,395,22,4,3,2013,4,1,1,0,0,0,16.3,6.8,0.18,47
"276","2013-04-02",437,1,43,365,23,4,1,2013,4,2,1,0,0,0,17.2,9.9,0.02,39.6
"277","2013-04-03",532,0,69,432,28,2,1,2013,4,3,0,0,0,0,17,10,0,42.6
"278","2013-04-04",566,0,48,485,26,7,0,2013,4,4,0,0,0,0,14,10,0,39
"279","2013-04-05",582,0,54,498,21,5,4,2013,4,5,1,0,0,0,8,8.7,0.01,42.9
"280","2013-04-06",531,0,49,446,27,7,2,2013,4,6,0,0,0,0,12.5,10,0.33,40.2
"281","2013-04-07",451,0,43,370,36,2,0,2013,4,7,0,0,0,0,9.2,10,0,39.7
"282","2013-04-08",582,0,48,491,33,7,3,2013,4,8,0,0,0,0,9.4,9.1,0,50
"283","2013-04-09",613,0,59,502,43,8,1,2013,4,9,1,0,0,0,10.7,6.7,0,49.4
"284","2013-04-10",580,1,56,487,27,7,2,2013,4,10,1,0,0,0,8.8,7.6,0.12,46.5
"285","2013-04-11",517,0,65,429,20,2,1,2013,4,11,1,0,0,0,10,6.6,0.06,46.2
"286","2013-04-12",649,1,80,520,39,8,1,2013,4,12,1,0,0,0,13.8,7.7,0.01,43.6
"287","2013-04-13",555,0,55,471,21,6,2,2013,4,13,1,0,0,0,12.9,8.2,1.44,44.4
"288","2013-04-14",472,0,50,386,28,5,3,2013,4,14,0,0,0,0,7.7,9.6,0.09,46.1
"289","2013-04-15",603,0,60,501,36,3,3,2013,4,15,0,0,0,0,8.1,10,0,46.1
"290","2013-04-16",564,0,52,472,30,7,3,2013,4,16,0,0,0,0,9.3,10,0,46
"291","2013-04-17",535,0,60,428,42,4,1,2013,4,17,1,0,0,0,11,8.3,0.03,52.1
"292","2013-04-18",553,2,49,464,32,6,0,2013,4,18,0,0,0,0,8.8,10,0,46.5
"293","2013-04-19",570,0,63,464,37,4,2,2013,4,19,1,0,0,0,12.5,4.6,0,52.6
"294","2013-04-20",532,0,60,439,27,5,1,2013,4,20,1,0,0,0,15.2,3.6,0.62,52.7
"295","2013-04-21",471,0,51,385,29,5,1,2013,4,21,0,0,0,0,11.7,10,0.24,45.1
"296","2013-04-22",565,2,61,469,25,5,3,2013,4,22,0,0,0,0,11.3,10,0,43
"297","2013-04-23",513,0,66,420,17,8,2,2013,4,23,1,0,0,0,15,5.1,0.11,44.6
"298","2013-04-24",598,0,59,506,25,8,0,2013,4,24,1,0,0,0,19.2,7,1.77,47.5
"299","2013-04-25",583,2,67,480,30,4,0,2013,4,25,1,0,0,0,10.4,7.2,0.01,50.8
"300","2013-04-26",675,1,66,563,43,1,1,2013,4,26,0,0,0,0,6.5,9.5,0.06,49.5
"301","2013-04-27",517,1,64,412,27,6,7,2013,4,27,0,0,0,0,3.9,8.6,0,46.6
"302","2013-04-28",440,1,42,364,28,4,1,2013,4,28,0,0,0,0,3.9,9.8,0,48
"303","2013-04-29",598,1,57,495,39,5,1,2013,4,29,0,0,0,0,4.3,9.9,0,49.7
"304","2013-04-30",576,1,47,499,26,3,0,2013,4,30,0,0,0,0,5.2,10,0,51
"305","2013-05-01",576,1,77,462,27,8,1,2013,5,1,0,0,0,0,7,7.4,0,49.9
"306","2013-05-02",585,0,59,485,32,8,1,2013,5,2,0,0,0,0,5,9.5,0,49.9
"307","2013-05-03",686,1,63,587,27,7,1,2013,5,3,0,0,0,0,13.7,9.9,0,46.9
"308","2013-05-04",580,0,56,478,35,9,2,2013,5,4,0,0,0,0,13.7,10,0,47.8
"309","2013-05-05",515,0,54,413,37,8,3,2013,5,5,0,0,0,0,10.1,9.7,0,47.8
"310","2013-05-06",561,1,72,437,44,5,2,2013,5,6,0,0,0,0,5.5,5.1,0,49.2
"311","2013-05-07",592,2,70,492,20,6,2,2013,5,7,0,0,0,0,4.5,4.4,0,54.4
"312","2013-05-08",620,0,79,504,31,4,2,2013,5,8,0,0,0,0,10.5,7.5,0.01,59.4
"313","2013-05-09",602,1,67,495,28,7,4,2013,5,9,1,0,0,0,6.2,5,0.01,57.2
"314","2013-05-10",698,0,63,579,41,12,3,2013,5,10,0,0,0,0,8.3,5.7,0,56.1
"315","2013-05-11",523,0,66,422,26,8,1,2013,5,11,1,0,0,1,9.4,3.7,0,56.2
"316","2013-05-12",527,1,72,412,30,8,4,2013,5,12,1,0,0,0,11,3.3,1.62,56.2
"317","2013-05-13",577,2,49,495,23,7,1,2013,5,13,0,0,0,0,11.9,9.9,0.07,53.1
"318","2013-05-14",565,4,69,463,26,1,2,2013,5,14,1,0,0,0,11.8,9.8,0,51
"319","2013-05-15",532,1,46,454,26,4,1,2013,5,15,1,0,0,0,12.1,10,0.16,53.1
"320","2013-05-16",559,2,59,463,32,2,1,2013,5,16,0,0,0,0,12.5,7.1,0.02,57.7
"321","2013-05-17",741,1,71,608,46,13,2,2013,5,17,0,0,0,0,10.7,9.9,0,58.2
"322","2013-05-18",506,2,42,423,26,9,4,2013,5,18,0,0,0,0,5.1,10,0,54.6
"323","2013-05-19",544,0,67,435,30,9,3,2013,5,19,1,0,0,0,6.6,9.3,0,56.3
"324","2013-05-20",657,1,71,547,28,4,6,2013,5,20,1,0,0,0,10.3,2.9,0.33,57.5
"325","2013-05-21",697,0,79,580,31,6,1,2013,5,21,0,0,0,0,7.8,0.3,0.24,58
"326","2013-05-22",570,0,57,478,26,9,0,2013,5,22,0,0,0,0,7.1,2.5,0,57.8
"327","2013-05-23",735,0,79,592,50,9,5,2013,5,23,0,0,0,0,13.3,3,0,61.5
"328","2013-05-24",668,3,73,556,27,6,3,2013,5,24,1,0,0,0,14,2.1,1.24,61
"329","2013-05-25",514,0,64,418,27,4,1,2013,5,25,1,0,0,0,7.6,4.6,1.03,55.6
"330","2013-05-26",455,1,51,365,33,3,2,2013,5,26,1,0,0,0,13.9,9.3,0.54,50.2
"331","2013-05-27",420,0,31,350,32,5,2,2013,5,27,0,0,0,0,14.1,10,0.01,56.9
"332","2013-05-28",686,2,61,590,24,8,1,2013,5,28,0,0,0,0,6.4,9.9,0,56.6
"333","2013-05-29",574,0,66,471,29,4,4,2013,5,29,1,0,0,1,10.9,4.9,0.51,57.9
"334","2013-05-30",685,1,56,586,36,6,0,2013,5,30,1,0,0,0,11.6,6.1,0.26,60.9
"335","2013-05-31",736,3,71,620,33,6,3,2013,5,31,0,0,0,0,9,6.7,0.02,62
"336","2013-06-01",631,0,57,531,37,5,1,2013,6,1,0,0,0,0,10.9,7,0,60.9
"337","2013-06-02",487,0,46,388,37,10,6,2013,6,2,0,0,0,0,12.6,4.6,0,61.8
"338","2013-06-03",707,0,77,582,40,6,2,2013,6,3,1,0,0,0,12.7,2,0.21,60.8
"339","2013-06-04",613,0,79,498,26,9,1,2013,6,4,1,0,0,0,8.7,7.5,0.34,61.8
"340","2013-06-05",599,0,58,508,28,5,0,2013,6,5,0,0,0,0,5.7,9.8,0,58.6
"341","2013-06-06",605,1,62,509,25,7,1,2013,6,6,0,0,0,0,7.5,10,0,58.6
"342","2013-06-07",791,1,93,654,37,4,2,2013,6,7,1,0,0,0,11.8,7.7,0,56.1
"343","2013-06-08",571,1,69,465,31,4,1,2013,6,8,1,0,0,0,19.1,4.8,0.94,62.3
"344","2013-06-09",533,1,51,442,35,3,1,2013,6,9,0,0,0,0,8.1,6.9,0.01,63.6
"345","2013-06-10",624,2,73,510,28,9,2,2013,6,10,1,0,0,0,6,9.3,0,62.2
"346","2013-06-11",635,1,85,516,29,3,1,2013,6,11,1,0,0,0,13.2,1.8,1.36,60.8
"347","2013-06-12",615,1,64,504,38,8,0,2013,6,12,1,0,0,0,14,8.1,0.03,64
"348","2013-06-13",534,0,67,434,23,7,3,2013,6,13,1,0,0,0,8.7,10,0,60.8
"349","2013-06-14",693,1,63,595,30,3,1,2013,6,14,1,0,0,0,18.3,7,0.12,55
"350","2013-06-15",596,0,64,493,29,7,3,2013,6,15,0,0,0,0,7.4,10,0.14,62.4
"351","2013-06-16",477,1,50,385,33,7,1,2013,6,16,0,0,0,0,9.2,8.9,0.01,61.3
"352","2013-06-17",614,0,69,508,26,8,3,2013,6,17,0,0,0,0,9.1,7,0.03,63.2
"353","2013-06-18",613,1,50,523,31,8,0,2013,6,18,1,0,0,0,4.9,3.1,0.07,60.9
"354","2013-06-19",622,0,70,506,28,16,2,2013,6,19,1,0,0,0,12.2,8.4,0.06,62.6
"355","2013-06-20",681,0,64,575,32,9,1,2013,6,20,0,0,0,0,5.6,9.6,0.1,60.6
"356","2013-06-21",690,0,84,550,42,10,4,2013,6,21,0,0,0,0,8.3,10,0.05,62
"357","2013-06-22",599,0,52,497,40,9,1,2013,6,22,0,0,0,0,8.2,10,0,63.4
"358","2013-06-23",505,1,43,418,38,4,1,2013,6,23,0,0,0,0,9,9.8,0.01,64.9
"359","2013-06-24",680,0,66,577,32,4,1,2013,6,24,0,0,0,0,12.1,2.8,0,66.8
"360","2013-06-25",648,4,65,526,39,12,2,2013,6,25,0,0,0,0,10.2,8.4,0,69.7
"361","2013-06-26",621,0,65,525,26,4,1,2013,6,26,0,0,0,0,9.9,6.1,0,69.5
"362","2013-06-27",598,0,59,494,36,7,2,2013,6,27,1,0,0,0,5.4,3.1,0,65.5
"363","2013-06-28",608,3,61,501,37,6,0,2013,6,28,1,0,0,1,12.9,2.1,0.85,66.1
"364","2013-06-29",591,1,53,485,40,9,3,2013,6,29,1,0,0,0,13.7,1.4,0.26,66.2
"365","2013-06-30",423,0,41,356,22,3,1,2013,6,30,1,0,0,0,8.8,1.9,0.05,65.4
"366","2013-07-01",633,0,81,518,22,9,3,2013,7,1,1,0,0,0,10.4,4.1,0.04,66.7
"367","2013-07-02",601,0,65,493,36,5,2,2013,7,2,1,0,0,0,9.5,4,0.04,67.7
"368","2013-07-03",635,1,58,527,42,6,1,2013,7,3,0,0,0,0,9.5,2.5,0.03,68.7
"369","2013-07-04",438,0,50,345,38,4,1,2013,7,4,0,0,0,0,11.9,1.8,0.02,69.8
"370","2013-07-05",576,1,60,475,29,10,1,2013,7,5,0,0,0,0,12.4,6.8,0.03,71.6
"371","2013-07-06",516,1,49,428,30,6,2,2013,7,6,0,0,0,0,13.1,8.1,0.01,73
"372","2013-07-07",475,0,53,388,30,4,0,2013,7,7,0,0,0,0,9.1,9,0.01,74.4
"373","2013-07-08",617,0,60,521,29,3,4,2013,7,8,0,0,0,0,10.7,6.7,0,72.6
"374","2013-07-09",583,2,54,489,29,8,1,2013,7,9,0,0,0,0,7,5.7,0,72.7
"375","2013-07-10",614,0,65,505,33,6,5,2013,7,10,0,0,0,0,7.1,1.9,0,71.1
"376","2013-07-11",550,0,55,464,29,1,1,2013,7,11,1,0,0,1,9.5,4.9,0.01,71.8
"377","2013-07-12",599,0,55,495,41,6,2,2013,7,12,0,0,0,0,6.7,3.1,0.06,69.4
"378","2013-07-13",575,1,71,459,32,11,1,2013,7,13,1,0,0,0,6.2,3.3,0.01,67.9
"379","2013-07-14",471,0,34,389,39,8,1,2013,7,14,0,0,0,0,5.3,4.5,0.01,72.9
"380","2013-07-15",581,1,73,471,29,4,3,2013,7,15,0,0,0,0,5.7,9.3,0,76.3
"381","2013-07-16",582,1,50,491,30,7,3,2013,7,16,0,0,0,0,7.3,8.3,0,77.4
"382","2013-07-17",609,1,44,532,26,2,4,2013,7,17,0,0,0,0,5.6,9.9,0,72.9
"383","2013-07-18",636,0,56,509,54,13,4,2013,7,18,0,0,0,0,6.8,8.1,0,75.6
"384","2013-07-19",697,2,60,591,35,8,1,2013,7,19,0,0,0,0,9.6,2.8,0,73.9
"385","2013-07-20",551,0,71,432,35,9,4,2013,7,20,0,0,0,0,11.8,3.3,0,74.5
"386","2013-07-21",447,0,35,376,26,10,0,2013,7,21,1,0,0,0,5.3,6.6,0.04,72.8
"387","2013-07-22",591,1,62,489,27,7,5,2013,7,22,1,0,0,0,5.1,5.6,0.17,68.3
"388","2013-07-23",571,1,72,470,23,5,0,2013,7,23,0,0,0,0,8.1,3.7,0,72.1
"389","2013-07-24",571,0,52,483,29,6,1,2013,7,24,1,0,0,0,8.4,5.7,0.6,74.9
"390","2013-07-25",507,1,63,404,29,7,3,2013,7,25,1,0,0,0,13.8,9.7,0.4,67.7
"391","2013-07-26",617,0,53,518,39,4,3,2013,7,26,1,0,0,0,15,6,2.43,66.1
"392","2013-07-27",516,0,49,424,34,6,3,2013,7,27,1,0,0,0,8.8,9.6,0.26,69.1
"393","2013-07-28",485,0,64,382,27,11,1,2013,7,28,1,0,0,0,6.5,5.7,0.12,69.8
"394","2013-07-29",597,1,57,507,25,7,0,2013,7,29,1,0,0,0,5.3,6.5,0.02,69.2
"395","2013-07-30",584,0,71,482,27,4,0,2013,7,30,0,0,0,0,7.8,7.8,0.01,71.2
"396","2013-07-31",553,0,43,472,29,6,3,2013,7,31,0,0,0,0,6.7,10,0,70.6
"397","2013-08-01",643,0,76,525,36,6,0,2013,8,1,0,0,0,0,5.3,9.8,0.01,68.9
"398","2013-08-02",626,0,59,528,35,4,0,2013,8,2,1,0,0,0,8.3,9.5,0.03,69.7
"399","2013-08-03",492,0,49,400,34,9,0,2013,8,3,1,0,0,0,10.9,7.2,0,69.3
"400","2013-08-04",454,0,57,366,24,5,2,2013,8,4,0,0,0,0,8.3,9,0.25,69.4
"401","2013-08-05",545,2,49,458,30,6,0,2013,8,5,1,0,0,1,12.2,10,0,68.1
"402","2013-08-06",543,0,61,439,37,6,0,2013,8,6,0,0,0,0,5.3,10,0,66.2
"403","2013-08-07",508,1,56,424,23,1,3,2013,8,7,0,0,0,0,5.1,9.9,0,64.5
"404","2013-08-08",549,1,66,451,25,5,1,2013,8,8,0,0,0,0,6.7,10,0,67.8
"405","2013-08-09",579,0,69,466,32,10,2,2013,8,9,1,0,0,0,13.1,9.3,0.03,70.7
"406","2013-08-10",495,1,58,398,33,3,2,2013,8,10,0,0,0,0,11.2,6.4,0.06,72.4
"407","2013-08-11",481,1,57,381,31,10,1,2013,8,11,0,0,0,0,7.5,10,0,69.5
"408","2013-08-12",519,2,59,427,26,4,1,2013,8,12,0,0,0,0,7.2,10,0,68.2
"409","2013-08-13",552,1,58,462,25,5,1,2013,8,13,1,0,0,1,3.4,4.6,0,67.8
"410","2013-08-14",622,0,70,521,29,1,1,2013,8,14,0,0,0,0,9.6,8.3,0.5,68.4
"411","2013-08-15",599,0,57,504,33,4,1,2013,8,15,0,0,0,0,10.2,10,0,67.2
"412","2013-08-16",678,3,70,551,44,7,3,2013,8,16,0,0,0,0,8.2,10,0,67.4
"413","2013-08-17",504,0,53,411,28,10,2,2013,8,17,0,0,0,0,3.2,10,0,67.3
"414","2013-08-18",442,1,36,366,32,4,3,2013,8,18,1,0,0,0,3.3,8.4,0.01,64.8
"415","2013-08-19",462,1,49,386,23,2,1,2013,8,19,1,0,0,0,8.1,9.5,0.39,65.5
"416","2013-08-20",542,0,59,456,21,4,2,2013,8,20,1,0,0,0,7,9.5,0.01,71
"417","2013-08-21",562,0,58,471,29,4,0,2013,8,21,0,0,0,0,6.5,7.1,0,70.3
"418","2013-08-22",578,0,54,491,31,2,0,2013,8,22,0,0,0,0,9.8,3.9,0.01,70.5
"419","2013-08-23",636,0,66,529,31,9,1,2013,8,23,0,0,0,0,12.1,7.8,0,70.6
"420","2013-08-24",527,0,50,439,26,9,3,2013,8,24,0,0,0,0,10.7,10,0,66.2
"421","2013-08-25",459,0,55,372,28,4,0,2013,8,25,0,0,0,0,6.7,10,0,64
"422","2013-08-26",521,1,62,426,21,8,3,2013,8,26,0,0,0,0,11.2,10,0,68.3
"423","2013-08-27",506,0,50,429,22,3,2,2013,8,27,1,0,0,0,8,4.5,0.39,68
"424","2013-08-28",482,1,60,379,35,7,0,2013,8,28,0,0,0,0,6.8,3.9,0.67,66.4
"425","2013-08-29",572,0,57,479,29,5,2,2013,8,29,0,0,0,0,11.3,5.8,0,65.7
"426","2013-08-30",599,0,54,488,40,14,3,2013,8,30,0,0,0,0,10.8,9.9,0,65
"427","2013-08-31",480,3,68,373,28,6,2,2013,8,31,0,0,0,0,10.9,7,0,69.4
"428","2013-09-01",480,1,57,382,29,10,1,2013,9,1,1,0,0,0,10.1,7.5,0,70.7
"429","2013-09-02",431,2,59,336,25,7,2,2013,9,2,1,0,0,0,7.7,7,0,70.8
"430","2013-09-03",551,1,48,467,31,4,0,2013,9,3,1,0,0,0,6.8,2,0.05,70.1
"431","2013-09-04",604,0,62,490,44,6,2,2013,9,4,1,0,0,0,8.8,8.9,0.06,68.5
"432","2013-09-05",493,0,62,414,13,4,0,2013,9,5,0,0,0,0,10.4,10,0,67.4
"433","2013-09-06",524,5,52,432,26,5,4,2013,9,6,0,0,0,0,5.3,10,0,60.3
"434","2013-09-07",585,1,60,476,37,10,1,2013,9,7,0,0,0,0,10.2,10,0,63.6
"435","2013-09-08",500,1,49,414,30,2,4,2013,9,8,1,0,0,0,13.3,10,0,68
"436","2013-09-09",632,0,77,515,32,7,1,2013,9,9,0,0,0,0,8.2,10,0,59.8
"437","2013-09-10",629,1,68,512,38,8,2,2013,9,10,0,0,0,0,10.1,10,0,65.5
"438","2013-09-11",576,0,47,498,24,5,2,2013,9,11,0,0,0,0,10.9,6.8,0,69.9
"439","2013-09-12",695,0,103,560,26,4,2,2013,9,12,0,0,0,0,11.4,5.3,0,70.2
"440","2013-09-13",652,1,75,533,42,1,0,2013,9,13,1,0,0,0,8.9,6.1,0.01,69.1
"441","2013-09-14",519,1,49,431,32,4,2,2013,9,14,0,0,0,0,9.1,10,0.13,64.5
"442","2013-09-15",476,0,51,385,30,7,3,2013,9,15,0,0,0,0,6.6,10,0,61.2
"443","2013-09-16",570,0,53,478,31,5,3,2013,9,16,1,0,0,0,7.4,10,0,62.4
"444","2013-09-17",627,1,61,528,30,4,3,2013,9,17,1,0,0,0,16.3,10,0.02,56.1
"445","2013-09-18",571,0,64,469,28,8,2,2013,9,18,0,0,0,0,5.8,10,0,56.1
"446","2013-09-19",536,0,54,448,26,7,1,2013,9,19,0,0,0,0,9.6,10,0,62.4
"447","2013-09-20",631,0,83,512,28,7,1,2013,9,20,0,0,0,0,6.2,9.5,0.01,62.6
"448","2013-09-21",546,0,67,442,30,6,1,2013,9,21,0,0,0,0,7.8,9.9,0.01,63.6
"449","2013-09-22",585,2,73,468,37,5,0,2013,9,22,1,0,0,0,9.8,8.8,0.24,66.3
"450","2013-09-23",661,0,86,537,33,5,0,2013,9,23,0,0,0,0,10.4,10,0,57.5
"451","2013-09-24",615,1,81,498,26,7,2,2013,9,24,0,0,0,0,8.4,10,0,54.5
"452","2013-09-25",539,2,61,447,24,4,1,2013,9,25,0,0,0,0,4.5,10,0,55.3
"453","2013-09-26",516,2,66,418,22,7,1,2013,9,26,0,0,0,0,8,10,0,56.8
"454","2013-09-27",553,1,63,445,32,8,4,2013,9,27,0,0,0,0,11.5,10,0,58.1
"455","2013-09-28",547,2,47,456,33,8,1,2013,9,28,0,0,0,0,7.4,10,0,59.2
"456","2013-09-29",506,2,57,414,28,3,2,2013,9,29,0,0,0,0,7.8,10,0.01,54.9
"457","2013-09-30",605,1,64,501,28,7,4,2013,9,30,0,0,0,0,10.4,9.8,0.01,59.5
"458","2013-10-01",616,0,65,516,29,6,0,2013,10,1,0,0,0,0,8,10,0,62.1
"459","2013-10-02",647,0,73,533,37,4,0,2013,10,2,0,0,0,0,8.7,9.3,0.01,64.8
"460","2013-10-03",590,0,69,490,27,4,0,2013,10,3,0,0,0,0,6.5,10,0,65.8
"461","2013-10-04",658,3,61,545,43,6,0,2013,10,4,0,0,0,0,5.2,9.3,0.01,62.8
"462","2013-10-05",497,1,53,399,35,6,3,2013,10,5,1,0,0,0,4.2,9.6,0.13,61.3
"463","2013-10-06",404,0,58,309,27,7,3,2013,10,6,0,0,0,0,7.2,6.9,0,59.1
"464","2013-10-07",618,1,71,508,30,5,3,2013,10,7,0,0,0,0,11.9,8.5,0,65.7
"465","2013-10-08",574,3,61,487,22,1,0,2013,10,8,1,0,0,0,12.2,8.7,0.47,61.5
"466","2013-10-09",529,0,49,444,29,5,2,2013,10,9,0,0,0,0,11.6,10,0.03,56.4
"467","2013-10-10",559,0,71,458,25,3,2,2013,10,10,0,0,0,0,11.6,10,0,58.4
"468","2013-10-11",621,0,71,508,37,1,4,2013,10,11,0,0,0,0,13.3,10,0,60.6
"469","2013-10-12",556,2,59,452,37,5,1,2013,10,12,0,0,0,0,13.2,10,0,58.6
"470","2013-10-13",502,1,53,385,50,8,5,2013,10,13,0,0,0,0,11.4,10,0,55.1
"471","2013-10-14",440,0,51,355,30,2,2,2013,10,14,0,0,0,0,4.6,10,0,51.5
"472","2013-10-15",615,1,77,496,34,6,1,2013,10,15,0,0,0,0,6.3,10,0.01,53.9
"473","2013-10-16",548,3,57,459,21,6,2,2013,10,16,1,0,0,0,9.3,6.2,0.01,57.5
"474","2013-10-17",574,1,67,471,30,5,0,2013,10,17,0,0,0,0,6.1,7.9,0.01,59.4
"475","2013-10-18",680,1,93,529,45,8,4,2013,10,18,1,0,0,0,11,8.8,0.01,62.3
"476","2013-10-19",471,1,51,383,28,6,2,2013,10,19,0,0,0,0,6.2,10,0,57.3
"477","2013-10-20",490,0,61,398,27,2,2,2013,10,20,1,0,0,0,9.4,10,0.05,58.3
"478","2013-10-21",616,2,78,495,35,6,0,2013,10,21,0,0,0,0,7.1,10,0,54.4
"479","2013-10-22",540,0,66,441,24,9,0,2013,10,22,0,0,0,0,6.1,10,0,59.1
"480","2013-10-23",558,0,54,462,33,7,2,2013,10,23,1,0,0,0,7.9,9.8,0,52.5
"481","2013-10-24",632,1,67,528,30,4,2,2013,10,24,1,0,0,0,10.8,9.9,0.36,48.4
"482","2013-10-25",647,0,58,554,27,7,1,2013,10,25,0,0,0,0,9.2,10,0,48
"483","2013-10-26",626,0,79,495,39,12,1,2013,10,26,0,0,0,0,13.7,10,0,49
"484","2013-10-27",512,1,56,417,33,4,1,2013,10,27,1,0,0,0,13.8,10,0.01,54.3
"485","2013-10-28",620,2,84,494,34,3,3,2013,10,28,0,0,0,0,10.3,10,0,50.7
"486","2013-10-29",600,1,61,505,27,6,0,2013,10,29,0,0,0,0,6.8,10,0,47.5
"487","2013-10-30",558,0,53,463,33,6,3,2013,10,30,0,0,0,0,5.2,10,0,46.8
"488","2013-10-31",615,1,87,472,45,10,0,2013,10,31,0,0,0,0,6,9.1,0,54.8
"489","2013-11-01",710,0,96,562,38,12,2,2013,11,1,1,0,0,0,18.2,6.3,0.01,62.3
"490","2013-11-02",551,0,50,454,34,7,6,2013,11,2,1,0,0,0,5.6,6.4,0.14,57.4
"491","2013-11-03",415,0,35,336,31,10,3,2013,11,3,1,0,0,0,12,8.8,0.05,49.4
"492","2013-11-04",658,1,74,545,32,4,2,2013,11,4,0,0,0,0,13.9,10,0,42
"493","2013-11-05",510,1,52,416,35,5,1,2013,11,5,0,0,0,0,3.9,10,0,43.5
"494","2013-11-06",635,2,77,525,26,2,3,2013,11,6,0,0,0,0,3.7,10,0,46.5
"495","2013-11-07",646,0,79,514,42,11,0,2013,11,7,1,0,0,0,11.4,7.1,0.01,57.8
"496","2013-11-08",682,1,67,578,28,5,3,2013,11,8,0,0,0,0,13.7,10,1.56,47.1
"497","2013-11-09",571,0,67,465,25,11,3,2013,11,9,0,0,0,0,12.9,10,0.03,41.7
"498","2013-11-10",474,0,43,398,24,8,1,2013,11,10,1,0,0,1,13,10,0,52.5
"499","2013-11-11",456,1,46,371,27,7,4,2013,11,11,0,0,0,0,15.9,10,0.01,47.1
"500","2013-11-12",647,1,81,527,30,8,0,2013,11,12,1,1,0,0,16.5,8.5,0,45.7
"501","2013-11-13",593,2,67,489,29,5,1,2013,11,13,0,0,0,0,12.6,10,0.06,33.5
"502","2013-11-14",620,3,79,500,30,7,1,2013,11,14,0,0,0,0,14.2,10,0,42.8
"503","2013-11-15",617,3,53,522,33,5,1,2013,11,15,0,0,0,0,12.3,10,0,53
"504","2013-11-16",612,0,77,495,31,7,2,2013,11,16,0,0,0,0,6.5,9.6,0,51.2
"505","2013-11-17",532,0,71,409,44,5,3,2013,11,17,1,0,0,0,7,6.8,0,48.9
"506","2013-11-18",611,0,73,503,25,10,0,2013,11,18,1,0,0,0,13.5,5,0.23,55.9
"507","2013-11-19",600,1,78,483,30,7,1,2013,11,19,0,0,0,0,14,9.8,0.26,47
"508","2013-11-20",607,2,72,494,26,11,2,2013,11,20,0,0,0,0,14.5,10,0,38
"509","2013-11-21",628,3,68,514,39,4,0,2013,11,21,0,0,0,0,4.9,10,0,39
"510","2013-11-22",702,2,78,576,36,9,1,2013,11,22,1,0,0,0,5.6,9.4,0,46.2
"511","2013-11-23",536,0,67,425,33,7,4,2013,11,23,1,0,0,0,9.9,9.6,0.08,47.3
"512","2013-11-24",494,0,72,386,30,2,4,2013,11,24,0,0,0,0,18.3,10,0.01,30.5
"513","2013-11-25",710,0,63,614,29,4,0,2013,11,25,0,0,0,0,15.4,10,0,27
"514","2013-11-26",867,0,137,678,42,8,2,2013,11,26,1,0,0,0,11.3,10,0,44.4
"515","2013-11-27",742,1,135,564,34,5,3,2013,11,27,1,0,0,0,20,5.2,0.15,53.3
"516","2013-11-28",429,0,46,352,18,12,1,2013,11,28,1,0,0,0,14.9,9.4,1.86,40.1
"517","2013-11-29",437,1,44,370,18,3,1,2013,11,29,0,0,0,0,8.7,10,0,31.2
"518","2013-11-30",479,1,45,402,23,8,0,2013,11,30,0,0,0,0,6.5,10,0,31.3
"519","2013-12-01",420,1,57,331,25,3,3,2013,12,1,1,0,0,0,10.9,9.8,0,43.1
"520","2013-12-02",549,1,56,451,31,6,4,2013,12,2,1,0,0,0,7.1,7,0.07,44
"521","2013-12-03",553,1,75,444,26,5,2,2013,12,3,0,0,0,0,11.7,10,0,41.8
"522","2013-12-04",520,1,57,428,27,5,2,2013,12,4,0,0,0,0,6.4,9.8,0,39.8
"523","2013-12-05",573,0,85,453,30,4,1,2013,12,5,0,0,0,0,7.4,8.3,0,43.4
"524","2013-12-06",759,1,146,568,37,6,1,2013,12,6,1,0,0,0,8.4,3,0,50.6
"525","2013-12-07",567,1,68,460,34,3,1,2013,12,7,1,0,0,0,11.8,7.8,0.51,39.7
"526","2013-12-08",456,0,79,339,31,5,2,2013,12,8,0,0,0,0,8.8,10,0.28,34
